cost_bps,Strategy,Mean Excess Return,Volatility,Sharpe Ratio,Sortino Ratio,CER (gamma=3.0),Max Drawdown,Turnover,Information Ratio (vs CAPM)
50,dual_pls_0.05,0.05089692053330798,0.1445611656426599,0.35207879174909157,0.48650649001600593,0.01955002461536115,0.4961230053947798,2.6328348451448487,0.2073062768536383
50,dual_pls_0.1,0.06126845251017807,0.14909190016952753,0.41094420582547886,0.570477362148691,0.02792586046593752,0.5559660146909793,2.508899719223691,0.31936743089435354
50,dual_pls_0.15,0.058419476168245596,0.13185704062741851,0.443051625383573,0.6526702011158099,0.032340057423714555,0.4752781952371009,2.8477784019157943,0.2908577049677594
50,dual_pls_0.2,0.04352801653123259,0.14580040161054403,0.2985452443917323,0.41365889608406803,0.011641380866538695,0.40964061089067294,1.559784734644436,0.18829818209520335
50,past_pls,0.07861840644628543,0.17078120471273403,0.46034577738532234,0.6527269301884845,0.034869076621586274,0.6566051935490353,1.7927080596768943,0.4746463713595405
50,dual_pca_shap_0,0.06155985130963836,0.16699727524001523,0.368627878635517,0.524654712503239,0.019727716403254256,0.5084469955023212,1.5567784097326205,0.3719506175390373
50,dual_pca_shap_0.05,0.06796785529176737,0.15125500365408878,0.44935938415105803,0.65416330240425,0.03365074109616975,0.3629637207121601,1.5452438210410835,0.4863296463122867
50,dual_pca_shap_0.1,0.07312487497426941,0.17315391828931948,0.4223114076580496,0.6139306705125885,0.02815145584585292,0.48038472309239255,1.856345168256179,0.43561407595160934
50,dual_pca_shap_0.15,0.06471263539145444,0.18235705196238186,0.3548677426788184,0.4967199253495416,0.01483149379083818,0.6644584636057754,0.7998960325295774,0.41201903991778555
50,dual_pca_shap_0.2,0.050622437121497804,0.16169634973448135,0.3130709951376391,0.42820534402246063,0.011403872845314238,0.6526268161650435,0.8671710008826803,0.276016291604164
50,past_pca_shap,0.062294206909439855,0.16039172795309192,0.38838790319447386,0.5285964027322108,0.02370594731577188,0.5418379204178602,1.4063499943707465,0.5045413440234306
50,dual_pls_shap_0,0.05814387156187702,0.1491896986322501,0.3897311415930976,0.5756588143132234,0.02475752229490461,0.39930867151650984,1.7890757459032827,0.35168013462452963
50,dual_pls_shap_0.05,0.08307606614386467,0.14897298559275035,0.5576585970490713,0.8552505809704133,0.04978664048923797,0.37743471638340675,2.4372532635246413,0.5532732279695296
50,dual_pls_shap_0.1,0.09494294329552203,0.17644327980510172,0.5380932807437919,0.8230354694819791,0.0482445968129499,0.4788880792822263,1.86746790221473,0.5886069754732617
50,dual_pls_shap_0.15,0.04292524889863271,0.1582314521489988,0.2712813939052528,0.367777435937445,0.005369460224861358,0.5415204619171458,1.5556207172602092,0.1990695107578664
50,dual_pls_shap_0.2,0.08016741438474803,0.1361163116651961,0.5889625821035689,0.9442593177643149,0.052375938932742824,0.34245839719096216,2.5963519119675253,0.49301725042803185
50,past_pls_shap,0.0774354244383069,0.15858377244746266,0.4882934946194481,0.710291323339792,0.03971220511280397,0.4132790127860998,2.0991389921813854,0.5066985562108497
